lat,lon,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
-8.052504634146342,-34.956013561643836,1.0978177084219884,1.250896199802378,0.3744185183060697,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.955811643835624,1.0890385558068842,1.228652141853455,0.38722202815641465,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.9556097260274,1.0806465755981909,1.2064085692161657,0.4008532557249721,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.95540780821918,1.0726508550690468,1.1841655092432122,0.4152306918527715,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.95520589041096,1.0650603187699217,1.161922991374137,0.4302795412098876,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.95500397260274,1.0578836885813825,1.1396810473509358,0.4459318344844453,5.0,5.0,2.0,0.0,3.0,3.0
-8.052504634146342,-34.95480205479452,1.051129442420763,1.1174397114382673,0.4621262595066897,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052504634146342,-34.9546001369863,1.0448057719455446,1.0951990206845932,0.4788078108596476,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052504634146342,-34.954398219178074,1.0389205396308914,1.0729590152104913,0.4959273344467048,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052504634146342,-34.954196301369855,1.033481235656256,1.0507197385296143,0.5134410225704134,4.0,4.0,2.0,0.0,2.0,2.0
-8.052504634146342,-34.95399438356164,1.0284949350630173,1.028481237920286,0.5313098978559727,4.0,4.0,2.0,0.0,2.0,2.0
-8.052504634146342,-34.95379246575342,1.0239682556875995,1.0062435648359165,0.5494993109712705,4.0,4.0,2.0,0.0,2.0,2.0
-8.052504634146342,-34.953590547945204,1.019907317393066,0.9840067753810562,0.5679784672431056,4.0,4.0,2.0,0.0,2.0,2.0
-8.052504634146342,-34.953388630136985,1.0163177031306392,0.9617709308463852,0.5867199903203834,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.953186712328765,1.0132044223807892,0.9395360983192148,0.6056995262732908,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.952984794520546,1.010571877491396,0.9173023513942196,0.6248953884527748,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.95278287671233,1.008423833430521,0.8950697709699176,0.6442882415399356,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.95258095890411,1.0067633914155372,0.8728384461834862,0.6638608221303415,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.95237904109589,1.0055929668454426,0.8506084754874396,0.6835976926735121,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.952177123287676,1.0049142718919026,0.8283799678956998,0.7034850254217934,4.0,4.0,3.0,0.0,1.0,1.0
-8.052504634146342,-34.95197520547946,1.0047283030477494,0.8061530444339869,0.7235104130925851,4.0,3.0,3.0,1.0,1.0,0.0
-8.052504634146342,-34.95177328767124,1.005035333830724,0.7839278398499467,0.7436627031190488,4.0,3.0,3.0,1.0,1.0,0.0
-8.052504634146342,-34.95157136986302,1.0058349127767454,0.7617045046055843,0.7639318526294518,4.0,3.0,3.0,1.0,1.0,0.0
-8.052504634146342,-34.9513694520548,1.0071258667532328,0.739483207235657,0.7843088015638379,4.0,3.0,3.0,1.0,1.0,0.0
-8.052504634146342,-34.95116753424658,1.008906309532833,0.7172641371422399,0.8047853616049278,4.0,3.0,3.0,1.0,1.0,0.0
-8.052504634146342,-34.95096561643836,1.0111736554901138,0.6950475079320417,0.8253541189050588,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052504634146342,-34.95076369863014,1.0139246381800089,0.6728335613938712,0.8460083487942113,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052504634146342,-34.95056178082192,1.0171553335012384,0.6506225723061109,0.866741940926292,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052504634146342,-34.9503598630137,1.02086118705775,0.6284148542576989,0.8875493334951354,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052504634146342,-34.950157945205476,1.0250370452918929,0.60621076673812,0.9084254553408588,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052504634146342,-34.94995602739726,1.029677189905328,0.5840107238510595,0.929365674924241,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052504634146342,-34.949754109589044,1.034775375050497,0.5618152050624892,0.950365755297116,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052504634146342,-34.949552191780825,1.0403248667705702,0.5396247686187511,0.9714218142761852,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052504634146342,-34.949350273972605,1.0463184841338002,0.5174400683915888,0.9925302891889276,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052504634146342,-34.949148356164386,1.0527486415423122,0.4952618752229322,1.0136879055994408,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052504634146342,-34.948946438356174,1.0596073916821036,0.4730911042547576,1.0348916495237,5.0,2.0,4.0,3.0,1.0,-2.0
-8.052504634146342,-34.94874452054795,1.0668864686348392,0.4509288502636409,1.0561387427075788,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052504634146342,-34.94854260273973,1.0745773306814026,0.4287764339141975,1.07742662058087,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052504634146342,-34.94834068493151,1.0826712023888871,0.40663546299180575,1.0987529125873317,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052504634146342,-34.94813876712329,1.0911591156011546,0.3845079146738029,1.1201154245876397,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052504634146342,-34.94793684931507,1.1000319490118111,0.36239624768055057,1.1415121230959744,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052504634146342,-34.94773493150685,1.10928046604242,0.3403035577583359,1.1629411211427363,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.94753301369863,1.1188953508036108,0.3182337972530807,1.184400665573904,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.94733109589041,1.1288672419578845,0.29619209173796845,1.205889125613385,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.94712917808219,1.1391867643593676,0.2741852073027368,1.2274049825673452,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.94692726027397,1.1498445583762844,0.25222225873816895,1.2489468205198049,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.946725342465754,1.1608313068538063,0.2303158155769615,1.2705133179277697,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052504634146342,-34.94652342465753,1.1721377597056368,0.20848369050913515,1.2921032400209551,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052504634146342,-34.94632150684932,1.1837547561424313,0.1867519496954712,1.3137154319005957,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052504634146342,-34.946119589041096,1.1956732446051828,0.1651602234902397,1.3353488122759305,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052504634146342,-34.94591767123288,1.2078843004395576,0.14377160823452512,1.3570023677857903,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052504634146342,-34.94571575342466,1.2203791414316831,0.12269237322725238,1.378675147815646,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052504634146342,-34.94551383561644,1.2331491412818174,0.10211429265342352,1.4003662597797717,5.0,0.0,6.0,5.0,-1.0,-6.0
-8.052504634146342,-34.94531191780822,1.2461858411392075,0.08241362922773494,1.4220748648159354,5.0,0.0,6.0,5.0,-1.0,-6.0
-8.052344512195122,-34.95985,1.3126152754349452,1.6741446766684085,0.3930568410663601,6.0,7.0,2.0,-1.0,4.0,5.0
-8.052344512195122,-34.959648082191784,1.2980504949743483,1.65190210833449,0.3813409030806595,6.0,7.0,2.0,-1.0,4.0,5.0
-8.052344512195122,-34.95944616438357,1.2837063933393764,1.6296599400540082,0.3705925661707392,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052344512195122,-34.959244246575345,1.2695904503789155,1.6074181884306953,0.3608982924930331,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052344512195122,-34.959042328767126,1.2557103605870308,1.5851768710068057,0.35234509593972274,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052344512195122,-34.958840410958906,1.242074030916794,1.562936006316758,0.3450178508811454,5.0,7.0,1.0,-2.0,4.0,6.0
-8.052344512195122,-34.958638493150694,1.2286895773420348,1.5406956139688242,0.3389960617845369,5.0,7.0,1.0,-2.0,4.0,6.0
-8.052344512195122,-34.95843657534247,1.215565320028521,1.5184557147142976,0.3343502715256107,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95823465753425,1.2027097769799295,1.496216330544544,0.33113839994502386,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.958032739726036,1.1901316560070443,1.4739774847746316,0.32940239442403585,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95783082191781,1.177839844891367,1.451739202143909,0.32916560675676904,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95762890410959,1.165843399602702,1.4295015089381056,0.3304312599858732,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95742698630137,1.1541515304231966,1.4072644330966102,0.3331822326674135,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.957225068493145,1.142773585868266,1.3850280043575125,0.33738219342415965,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.957023150684925,1.1317190342736496,1.362792254395935,0.342977915322996,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95682123287671,1.1209974429566838,1.3405572169884854,0.3499024407514886,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052344512195122,-34.95661931506849,1.110618454866907,1.318322928188287,0.35807868880143817,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052344512195122,-34.956417397260275,1.1005917626743058,1.2960894265247187,0.367423105408699,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052344512195122,-34.956215479452055,1.0909270802581394,1.2738567532105671,0.37784903213921295,5.0,5.0,2.0,0.0,3.0,3.0
-8.052344512195122,-34.956013561643836,1.0816341116164694,1.2516249523893994,0.3892695794348298,5.0,5.0,2.0,0.0,3.0,3.0
-8.052344512195122,-34.955811643835624,1.0727225172357373,1.229394071393884,0.4015999023198995,5.0,5.0,2.0,0.0,3.0,3.0
-8.052344512195122,-34.9556097260274,1.0642018780068416,1.2071641610411652,0.4147588688608663,5.0,5.0,2.0,0.0,3.0,3.0
-8.052344512195122,-34.95540780821918,1.0560816568437033,1.1849352759617549,0.4286701747720637,5.0,5.0,2.0,0.0,3.0,3.0
-8.052344512195122,-34.95520589041096,1.0483711581728292,1.1627074749591375,0.44326299176036665,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052344512195122,-34.95500397260274,1.0410794855602838,1.140480821418768,0.4584722485329544,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052344512195122,-34.95480205479452,1.0342154977656657,1.118255383762956,0.474238639474264,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052344512195122,-34.9546001369863,1.0277877635884516,1.0960312359583273,0.4905084437100896,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052344512195122,-34.954398219178074,1.0218045159143456,1.0738084580928011,0.5072332217207021,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052344512195122,-34.954196301369855,1.0162736054348545,1.0515871370153913,0.5243694411082395,4.0,4.0,2.0,0.0,2.0,2.0
-8.052344512195122,-34.95399438356164,1.0112024545381777,1.02936736706987,0.5418780693138229,4.0,4.0,2.0,0.0,2.0,2.0
-8.052344512195122,-34.95379246575342,1.0065980119304183,1.0071492509247746,0.5597241596752199,4.0,4.0,2.0,0.0,2.0,2.0
-8.052344512195122,-34.953590547945204,1.0024667085637409,0.9849329004948132,0.5778764483259292,4.0,4.0,2.0,0.0,2.0,2.0
-8.052344512195122,-34.953388630136985,0.9988144154616804,0.9627184380200152,0.5963069728092373,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.953186712328765,0.9956464040450528,0.940505997284271,0.6149907184636059,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.952984794520546,0.992967309552934,0.9182957249926788,0.6339052953377894,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.95278287671233,0.9907810981203091,0.8960877823870929,0.6530306461443727,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.95258095890411,0.9890910380458148,0.8738823470808161,0.6723487843631472,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.95237904109589,0.9878996757219171,0.8516796151865514,0.6918435607492643,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.952177123287676,0.9872088166338656,0.8294798037958345,0.7115004560441092,4.0,4.0,3.0,0.0,1.0,1.0
-8.052344512195122,-34.95197520547946,0.9870195117554704,0.8072831538381774,0.7313063975086196,4.0,3.0,3.0,1.0,1.0,0.0
-8.052344512195122,-34.95177328767124,0.9873320495816376,0.7850899334692034,0.7512495968769173,4.0,3.0,3.0,1.0,1.0,0.0
-8.052344512195122,-34.95157136986302,0.9881459539335468,0.7629004419888274,0.7713194074208948,4.0,3.0,3.0,1.0,1.0,0.0
-8.052344512195122,-34.9513694520548,0.9894599875777536,0.7407150145167444,0.7915061979575909,4.0,3.0,3.0,1.0,1.0,0.0
-8.052344512195122,-34.95116753424658,0.9912721615979934,0.7185340274933412,0.8118012418263254,4.0,3.0,3.0,1.0,1.0,0.0
-8.052344512195122,-34.95096561643836,0.9935797503469316,0.6963579052414006,0.8321966190407682,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.95076369863014,0.996379311727152,0.6741871278141099,0.8526851300085155,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.95056178082192,0.9996667124475868,0.6520222404335584,0.8732602194185982,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.9503598630137,1.0034371578291017,0.6298638649117911,0.8939159090116773,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.950157945205476,1.00768522567701,0.6077127135520041,0.9146467381654289,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.94995602739726,1.0124049036726317,0.5855696061936677,0.9354477112967776,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052344512195122,-34.949754109589044,1.0175896297192997,0.5634354912270014,0.9563142512749724,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052344512195122,-34.949552191780825,1.0232323346354404,0.5413114717438171,0.9772421580638404,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052344512195122,-34.949350273972605,1.0293254866043722,0.5191988383075915,0.9982275719933033,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052344512195122,-34.949148356164386,1.035861136785126,0.4970991103902579,1.0192669410722337,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052344512195122,-34.948946438356174,1.0428309655110015,0.4750140892582878,1.0403569918644824,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052344512195122,-34.94874452054795,1.050226328538419,0.4529459261613014,1.0614947035028341,4.0,2.0,5.0,2.0,-1.0,-3.0
-8.052344512195122,-34.94854260273973,1.058038302841414,0.4308972112359046,1.0826772844657704,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052344512195122,-34.94834068493151,1.066257731508906,0.4088710907705386,1.103902151782143,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052344512195122,-34.94813876712329,1.074875267333255,0.3868714239595033,1.1251669124227288,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052344512195122,-34.94793684931507,1.0838814147523943,0.36490299543290616,1.1464693465557734,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052344512195122,-34.94773493150685,1.0932665698558122,0.3429718079778512,1.167807392535588,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.94753301369863,1.1030210582228814,0.32108549274397696,1.18917913335849,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.94733109589041,1.1131351704079202,0.2992538952543449,1.2105827844692607,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.94712917808219,1.1235991949601083,0.27748993061326005,1.2320166827526209,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.94692726027397,1.1344034488796322,0.2558108616707433,1.25347927656998,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.946725342465754,1.1455383054887138,0.23424026105322945,1.274969116753941,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052344512195122,-34.94652342465753,1.156994219715028,0.21281111446275724,1.296484848448334,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052344512195122,-34.94632150684932,1.1687617508122496,0.1915708969864415,1.318025203672391,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052344512195122,-34.946119589041096,1.1808315826025644,0.17059019402038306,1.3395889946041175,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052344512195122,-34.94591767123288,1.193194541296044,0.14997795708612566,1.3611751074342946,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052344512195122,-34.94571575342466,1.2058416110269703,0.12990969370738414,1.3827824967847568,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052344512195122,-34.94551383561644,1.2187639471978071,0.11068169233508536,1.4044101806150748,5.0,0.0,6.0,5.0,-1.0,-6.0
-8.052344512195122,-34.94531191780822,1.2319528877728618,0.09281763360830253,1.4260572355622398,5.0,0.0,6.0,5.0,-1.0,-6.0
-8.052184390243902,-34.95985,1.299351729323256,1.6748766551603549,0.407998121689986,6.0,7.0,2.0,-1.0,4.0,5.0
-8.052184390243902,-34.959648082191784,1.2846365741967056,1.6526439296013609,0.3967236667905936,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.95944616438357,1.2701409882449188,1.6304118725267795,0.3864034554138197,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.959244246575345,1.2558725744525292,1.6081805116589671,0.37711583763288253,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.959042328767126,1.241839163294859,1.5859498762776072,0.3689388048249128,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.958840410958906,1.2280488112088386,1.5637199973245084,0.3619476350138972,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.958638493150694,1.2145097977860797,1.5414909075243,0.35621215778385673,5.0,7.0,2.0,-2.0,3.0,5.0
-8.052184390243902,-34.95843657534247,1.2012306215340962,1.5192626415150026,0.35179379512437803,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.95823465753425,1.1882199940632614,1.4970352359948296,0.3487426118173313,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052184390243902,-34.958032739726036,1.1754868325345285,1.4748087298700518,0.3470946648697075,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052184390243902,-34.95783082191781,1.163040250213874,1.4525831644226213,0.3468699547941597,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052184390243902,-34.95762890410959,1.1508895449877232,1.4303585835056734,0.3480712380690531,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052184390243902,-34.95742698630137,1.1390441856632585,1.408135033737974,0.35068386058899426,5.0,6.0,1.0,-1.0,4.0,5.0
-8.052184390243902,-34.957225068493145,1.12751379592958,1.3859125647181232,0.35467663506138936,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.957023150684925,1.1163081358293598,1.3636912292856982,0.3600036429170788,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.95682123287671,1.105437080622278,1.341471083774631,0.3666067272195413,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.95661931506849,1.094910596942101,1.3192521883054038,0.3744183810212772,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.956417397260275,1.0847387161740225,1.2970346071248875,0.3833647319776158,5.0,6.0,2.0,-1.0,3.0,4.0
-8.052184390243902,-34.956215479452055,1.0749315049919166,1.27481840894688,0.39336836867813424,5.0,5.0,2.0,0.0,3.0,3.0
-8.052184390243902,-34.956013561643836,1.0654990330683771,1.252603667358647,0.40435082700914704,5.0,5.0,2.0,0.0,3.0,3.0
-8.052184390243902,-34.955811643835624,1.0564513379723728,1.2303904612563847,0.41623463479564665,5.0,5.0,2.0,0.0,3.0,3.0
-8.052184390243902,-34.9556097260274,1.0477983873453849,1.2081788753325728,0.4289448836140485,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.95540780821918,1.039550038493659,1.1859690006194292,0.442410349368237,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.95520589041096,1.0317159955761843,1.1637609350902371,0.4565642160218663,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.95500397260274,1.024305764658031,1.141554784333377,0.4713444722804893,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.95480205479452,1.017328606932684,1.1193506623068143,0.486694053612435,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.9546001369863,1.0107934905028129,1.0971486921829214,0.5025607964892462,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.954398219178074,1.0047090411604127,1.0749490072977672,0.5188972620751579,4.0,5.0,2.0,-1.0,2.0,3.0
-8.052184390243902,-34.954196301369855,0.9990834926691864,1.0527517522203838,0.5356604755664828,4.0,4.0,2.0,0.0,2.0,2.0
-8.052184390243902,-34.95399438356164,0.9939246371063868,1.030557083959663,0.5528116167850722,4.0,4.0,2.0,0.0,2.0,2.0
-8.052184390243902,-34.95379246575342,0.9892397758672208,1.0083651733244097,0.5703156882779611,4.0,4.0,2.0,0.0,2.0,2.0
-8.052184390243902,-34.953590547945204,0.9850356719709016,0.986176206481014,0.5881411794912581,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.953388630136985,0.981318504330375,0.9639903867076886,0.6062597395549892,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.953186712328765,0.9780938246479344,0.9418079364077254,0.6246458666086077,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.952984794520546,0.9753665176102098,0.9196290994082472,0.6432766182692559,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.95278287671233,0.9731407650099896,0.8974541435952671,0.6621313454487152,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.95258095890411,0.971420014391601,0.875283363954219,0.6811914501184402,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.95237904109589,0.97020695276033,0.853117086074548,0.7004401665220902,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.952177123287676,0.9695034858095,0.8309556702203392,0.7198623647020699,4.0,4.0,3.0,0.0,1.0,1.0
-8.052184390243902,-34.95197520547946,0.9693107230380572,0.8087995160552147,0.7394443748011021,4.0,3.0,3.0,1.0,1.0,0.0
-8.052184390243902,-34.95177328767124,0.9696289690309262,0.7866490681690026,0.7591738304306607,4.0,3.0,3.0,1.0,1.0,0.0
-8.052184390243902,-34.95157136986302,0.9704577210568504,0.7645048225565146,0.7790395293378961,4.0,3.0,3.0,1.0,1.0,0.0
-8.052184390243902,-34.9513694520548,0.9717956730310476,0.7423673342460521,0.7990313096521261,4.0,3.0,3.0,1.0,1.0,0.0
-8.052184390243902,-34.95116753424658,0.9736407257672948,0.7202372263190184,0.8191399400663953,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.95096561643836,0.9759900033356178,0.6981152006502445,0.8393570224246604,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.95076369863014,0.9788398752284354,0.6760020507077965,0.8596749053259748,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.95056178082192,0.9821859839416746,0.6538986769564428,0.8800866074882979,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.9503598630137,0.9860232774904056,0.6318061054396271,0.9005857497123321,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.950157945205476,0.9903460463104178,0.6097255103692621,0.9211664944869192,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.94995602739726,0.9951479639325802,0.5876582417544924,0.9418234922817768,4.0,3.0,4.0,1.0,0.0,-1.0
-8.052184390243902,-34.949754109589044,1.0004221307947805,0.5656058593994848,0.9625518337946132,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052184390243902,-34.949552191780825,1.0061611205151264,0.5435701750975303,0.9833470073907159,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052184390243902,-34.949350273972605,1.0123570279682514,0.5215533053325591,1.0042048611792236,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052184390243902,-34.949148356164386,1.0190015184997094,0.4995577377357533,1.0251215691660145,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052184390243902,-34.948946438356174,1.0260858776532953,0.4775864155775009,1.0460936009680066,4.0,2.0,4.0,2.0,0.0,-2.0
-8.052184390243902,-34.94874452054795,1.033601060817907,0.4556428462437802,1.0671176947673802,4.0,2.0,5.0,2.0,-1.0,-3.0
-8.052184390243902,-34.94854260273973,1.041537742241847,0.4337312420192659,1.0881908330162406,4.0,2.0,5.0,2.0,-1.0,-3.0
-8.052184390243902,-34.94834068493151,1.0498863629425668,0.4118567047591353,1.1093102206782526,4.0,2.0,5.0,2.0,-1.0,-3.0
-8.052184390243902,-34.94813876712329,1.0586371770626184,0.3900254712032053,1.1304732656836078,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052184390243902,-34.94793684931507,1.0677802963219154,0.3682452431469188,1.1516775613051609,5.0,2.0,5.0,3.0,0.0,-3.0
-8.052184390243902,-34.94773493150685,1.0773057322577158,0.3465256382921328,1.1729208703410197,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.94753301369863,1.087203436016214,0.3248788156660131,1.1942011107941108,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.94733109589041,1.0974633355159649,0.3033203582405854,1.2155163429746232,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.94712917808219,1.1080753698673789,0.2818705421982837,1.2368647578160386,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.94692726027397,1.119029520968891,0.2605562000327444,1.2582446663094968,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.946725342465754,1.1303158422669204,0.2394135171059825,1.2796544899022555,5.0,1.0,5.0,4.0,0.0,-4.0
-8.052184390243902,-34.94652342465753,1.141924484695685,0.21849233156040093,1.3010927518203896,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.94632150684932,1.153845719843617,0.1978629164608652,1.3225580691290266,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.946119589041096,1.1660699604422002,0.17762695867922187,1.3440491455604897,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.94591767123288,1.1785877782652727,0.15793576912825655,1.3655647649275338,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.94571575342466,1.1913899195873623,0.13902102672362512,1.3871037851650854,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.94551383561644,1.2044673183198065,0.12124665996753756,1.4086651328473319,5.0,1.0,6.0,4.0,-1.0,-5.0
-8.052184390243902,-34.94531191780822,1.2178111069841593,0.10519233439712028,1.4302477981995667,5.0,0.0,6.0,5.0,-1.0,-6.0
-8.052024268292682,-34.95985,1.2861952337165206,1.6757954615167416,0.4231530000933119,5.0,7.0,2.0,-2.0,3.0,5.0
