idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
134,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
135,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
136,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
137,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
138,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
139,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
140,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
141,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
142,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
143,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
144,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
145,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
146,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
147,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
148,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
149,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
150,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
151,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
152,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
153,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
154,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
155,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
156,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
157,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
158,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
159,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
160,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
161,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
162,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
163,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
164,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
165,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
166,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-87.09,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
167,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
168,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
169,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.34,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
170,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
171,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
172,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
173,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
174,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
175,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
176,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
177,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
178,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.83166666666669,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
179,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.74571428571429,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
180,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86625,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
181,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-89.03,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
182,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86625,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
183,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86625,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
184,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86625,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
185,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
186,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
187,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
188,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
189,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
190,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
191,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
192,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
193,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
194,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
195,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
196,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
197,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
198,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
199,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
200,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
201,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
202,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
203,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
204,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
205,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
206,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.03142857142859,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
207,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
208,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
209,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
210,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
211,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
212,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
213,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
214,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
215,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
216,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
217,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
218,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
219,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85855,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
220,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-81.53,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
221,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
222,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
223,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
224,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
225,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
226,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
227,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
228,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-97.23,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
229,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.7716666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
230,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
231,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
232,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
233,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
234,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
235,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
236,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-79.72,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
237,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
238,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
239,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
240,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
241,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
242,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
243,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
244,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
245,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
246,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-83.28,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
247,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-85.66,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
248,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
249,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
250,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
251,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
252,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
253,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
254,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
255,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
256,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
257,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
258,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
259,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
260,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
261,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
262,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
263,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
264,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.8866666666667,-115.0,-8.055605,-34.951728,True,1.3479463755123187,0.8337221412828737,0.6810590489109092,6,4,3,2,3,1
