rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-91.13729783869488,-88.64080277863239,-91.06833269714464,-96.40473039012726,-77.94539381408757,-76.93117530200094,-91.54652087029194,-87.13717440959411,-95.6502645611855,8,3,6,5,2,-3,-8.05955,-34.94692726027397
-90.53863885896578,-88.22431682254377,-90.83394050957666,-94.3819883209862,-78.32959801930676,-76.93117530200094,-91.5976370345503,-89.63747058256033,-95.67127195106005,8,3,6,5,2,-3,-8.05955,-34.946725342465754
-90.02388670372515,-87.61235336203201,-90.86401387503712,-94.2532420550872,-78.32959801930676,-76.91787596739108,-90.91458641690123,-90.45460118988962,-95.82564847643353,8,3,6,5,2,-3,-8.05955,-34.94652342465753
-90.314712960014,-87.58414555969013,-90.91982308025801,-94.13216115555365,-78.77689239014542,-74.95156302012309,-90.3717164288658,-90.35792671225342,-95.83709037638893,8,3,6,5,2,-3,-8.05955,-34.94632150684932
-90.32407321404268,-87.56217515336785,-90.92859166795022,-93.61385812129335,-75.08615669507596,-72.40268602457702,-90.25258138499024,-90.24635228382404,-95.83709037638893,8,3,6,5,2,-3,-8.05955,-34.946119589041096
-90.13860027991542,-86.66171824238205,-90.66544268765128,-92.15142305154923,-74.51179548004927,-72.40268602457702,-90.10531161414274,-90.24635228382404,-95.83925462329636,8,3,6,5,2,-3,-8.05955,-34.94591767123288
-90.85619821119771,-86.61898491392941,-90.67875387725351,-92.17087545090709,-74.39129334945555,-72.40268602457702,-89.79327151170185,-90.13246359285208,-95.84230962470154,8,3,6,5,2,-3,-8.05955,-34.94571575342466
-90.99041157211187,-86.20012664235449,-90.67875387725351,-92.18861299806123,-74.39129334945555,-72.40268602457702,-89.79597885107538,-89.82927801187805,-95.84230962470154,8,3,6,5,2,-3,-8.05955,-34.94551383561644
-90.8353809515176,-85.6073700761807,-90.67875387725351,-92.08819433080986,-74.39399083858342,-72.40268602457702,-89.80047093353643,-89.60030941922619,-95.84230962470154,8,3,6,5,2,-3,-8.05955,-34.94531191780822
-89.73132784749342,-98.03833141581086,-86.67499947437773,-96.33489812482686,-93.06225934343337,-88.1414864351868,-85.70097606005594,-88.36305643187039,-65.4866824789085,8,8,2,0,6,6,-8.05938987804878,-34.95985
-89.73970859251818,-98.14912329204141,-86.67691591821932,-96.42861225163243,-93.06225934343337,-88.3712809180942,-85.70097606005594,-86.29741593454531,-65.5387593634719,8,8,2,0,6,6,-8.05938987804878,-34.959648082191784
-89.73970859251818,-98.08195906654028,-86.78891786558552,-96.78896989701964,-93.06225934343337,-88.87157245688519,-85.70097606005594,-84.2055464480317,-65.45625704177574,8,8,2,0,6,6,-8.05938987804878,-34.95944616438357
-89.73970859251818,-98.07238952316271,-86.78891786558552,-96.92933261254768,-93.06225934343337,-89.13663796979111,-85.74531010222987,-76.67832210435155,-65.45625704177574,8,8,2,0,6,6,-8.05938987804878,-34.959244246575345
-89.77061417998921,-98.05508008316622,-86.79246559399456,-96.96989012364796,-93.07380748007792,-89.21674899347546,-85.73512664902013,-75.88499747375009,-75.09956849649541,8,7,2,1,6,5,-8.05938987804878,-34.959042328767126
-89.51060288910553,-98.05508008316622,-86.92217237891865,-96.97874282728243,-93.11322597063244,-89.16241119744673,-85.72809823549059,-75.72967417065185,-75.07375708806757,8,7,2,1,6,5,-8.05938987804878,-34.958840410958906
-89.4826881114559,-98.05508008316622,-87.16640356411375,-96.99383444639065,-93.11322597063244,-89.13272194695213,-85.71849953455832,-75.66690488057266,-75.07375708806757,8,7,2,1,6,5,-8.05938987804878,-34.958638493150694
-89.5345142066983,-98.05508008316622,-87.13702005048431,-97.02479644190346,-93.04613470586963,-89.13272194695213,-85.69631172596384,-75.66690488057266,-76.24086068156909,8,7,2,1,6,5,-8.05938987804878,-34.95843657534247
-89.5345142066983,-98.3084441591528,-88.34462502816953,-96.97907967610277,-93.12733466769244,-89.23195542822145,-85.71363348775164,-75.56912036292225,-76.24086068156909,8,7,2,1,6,5,-8.05938987804878,-34.95823465753425
-89.5345142066983,-98.29224701219965,-88.1585645087048,-96.9547121912724,-93.12733466769244,-89.23195542822145,-86.46760095142321,-75.3520175043689,-76.37589438790408,8,7,2,1,6,5,-8.05938987804878,-34.958032739726036
-91.33273684117472,-97.81354551490506,-91.11913700812728,-98.82308773857255,-92.51389540649134,-92.66195978014945,-87.82818745890341,-74.02285133185407,-78.50542377631905,8,7,2,1,6,5,-8.05938987804878,-34.95783082191781
-91.38594668846943,-97.65052203300644,-91.11913700812728,-99.04152400957994,-92.1727202008903,-92.66195978014945,-87.95946008725542,-74.01686284747193,-78.50542377631905,8,7,2,1,6,5,-8.05938987804878,-34.95762890410959
-91.4123650697925,-97.60917552437292,-92.01739334464152,-98.9253600757551,-92.17336184209856,-91.79293087028572,-87.86124640740147,-74.01686284747193,-78.51228469033144,8,7,2,1,6,5,-8.05938987804878,-34.95742698630137
